route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
14,1,264892,BUENA VISTA,,0,28712,16732,1,1
14,1,269655,BUENA VISTA,,0,28751,16732,1,1
14,1,264893,BUENA VISTA,,0,28711,16732,1,1
14,1,269657,BUENA VISTA,,0,28752,16732,1,1
14,1,264894,BUENA VISTA,,0,28712,16732,1,1
14,1,264895,BUENA VISTA,,0,28711,16732,1,1
14,1,264896,BUENA VISTA,,0,28712,16732,1,1
14,1,264897,BUENA VISTA,,0,28711,16732,1,1
14,1,264898,BUENA VISTA,,0,28712,16733,1,1
14,1,264899,BUENA VISTA,,0,28711,16733,1,1
14,1,264883,BUENA VISTA,,0,28712,16733,1,1
14,1,270645,BUENA VISTA,,0,28753,16733,1,1
14,1,264884,BUENA VISTA,,0,28711,16733,1,1
14,1,269658,BUENA VISTA,,0,28754,16733,1,1
14,1,264885,BUENA VISTA,,0,28712,16733,1,1
14,1,269659,BUENA VISTA,,0,28753,16733,1,1
14,1,264886,BUENA VISTA,,0,28711,16733,1,1
14,1,269660,BUENA VISTA,,0,28754,16733,1,1
14,1,264887,BUENA VISTA,,0,28712,16733,1,1
14,1,264888,BUENA VISTA,,0,28711,16733,1,1
14,1,264889,BUENA VISTA,,0,28712,16733,1,1
14,1,264890,BUENA VISTA,,0,28711,16733,1,1
14,1,264891,BUENA VISTA,,0,28712,16733,1,1
14,1,264900,BUENA VISTA,,0,28711,16733,1,1
14,1,264918,DOWNTOWN,,1,28711,16734,1,1
14,1,269689,DOWNTOWN,,1,28752,16734,1,1
14,1,264915,DOWNTOWN,,1,28712,16734,1,1
14,1,269664,DOWNTOWN,,1,28751,16734,1,1
14,1,264916,DOWNTOWN,,1,28711,16734,1,1
14,1,264901,DOWNTOWN,,1,28712,16734,1,1
14,1,264902,DOWNTOWN,,1,28711,16734,1,1
14,1,264903,DOWNTOWN,,1,28712,16734,1,1
14,1,264904,DOWNTOWN,,1,28711,16734,1,1
14,1,264905,DOWNTOWN,,1,28712,16735,1,1
14,1,264906,DOWNTOWN,,1,28711,16735,1,1
14,1,264907,DOWNTOWN,,1,28712,16735,1,1
14,1,270646,DOWNTOWN,,1,28753,16735,1,1
14,1,264908,DOWNTOWN,,1,28711,16735,1,1
14,1,269661,DOWNTOWN,,1,28754,16735,1,1
14,1,264909,DOWNTOWN,,1,28712,16735,1,1
14,1,269662,DOWNTOWN,,1,28753,16735,1,1
14,1,264910,DOWNTOWN,,1,28711,16735,1,1
14,1,264911,DOWNTOWN,,1,28712,16735,1,1
14,1,264912,DOWNTOWN,,1,28711,16735,1,1
14,1,264913,DOWNTOWN,,1,28712,16735,1,1
14,1,264914,DOWNTOWN,,1,28711,16735,1,1
14,1,264917,DOWNTOWN,,1,28712,16735,1,1
17,1,270642,GREEN HILLS VIA 12TH AVE S,,0,28821,16737,1,1
17,1,264992,GREEN HILLS VIA 12TH AVE S,,0,28820,16737,1,1
17,1,270162,GREEN HILLS VIA 12TH AVE S,,0,28822,16737,1,1
17,1,270163,GREEN HILLS VIA 12TH AVE S,,0,28824,16737,1,1
17,1,270164,GREEN HILLS VIA 12TH AVE S,,0,28819,16737,1,1
17,1,270165,GREEN HILLS VIA 12TH AVE S,,0,28821,16737,1,1
17,1,270166,GREEN HILLS VIA 12TH AVE S,,0,28823,16737,1,1
17,1,270167,GREEN HILLS VIA 12TH AVE S,,0,28820,16737,1,1
17,1,270168,GREEN HILLS VIA 12TH AVE S,,0,28822,16737,1,1
17,1,270169,GREEN HILLS VIA 12TH AVE S,,0,28824,16737,1,1
17,1,264995,GREEN HILLS VIA 12TH AVE S,,0,28819,16737,1,1
17,1,264996,GREEN HILLS VIA 12TH AVE S,,0,28821,16737,1,1
17,1,264997,GREEN HILLS VIA 12TH AVE S,,0,28820,16737,1,1
17,1,264998,GREEN HILLS VIA 12TH AVE S,,0,28822,16737,1,1
17,1,264999,GREEN HILLS VIA 12TH AVE S,,0,28819,16737,1,1
17,1,265000,GREEN HILLS VIA 12TH AVE S,,0,28821,16737,1,1
17,1,265001,GREEN HILLS VIA 12TH AVE S,,0,28820,16737,1,1
17,1,265002,GREEN HILLS VIA 12TH AVE S,,0,28822,16737,1,1
17,1,265003,GREEN HILLS VIA 12TH AVE S,,0,28819,16737,1,1
17,1,265004,GREEN HILLS VIA 12TH AVE S,,0,28821,16737,1,1
17,1,265005,GREEN HILLS VIA 12TH AVE S,,0,28912,16737,1,1
17,1,270217,GREEN HILLS VIA 12TH AVE S,,0,28820,16737,1,1
17,1,270218,GREEN HILLS VIA 12TH AVE S,,0,28822,16737,1,1
17,1,270219,GREEN HILLS VIA 12TH AVE S,,0,28825,16737,1,1
17,1,270220,GREEN HILLS VIA 12TH AVE S,,0,28819,16737,1,1
17,1,270221,GREEN HILLS VIA 12TH AVE S,,0,28821,16737,1,1
17,1,270222,GREEN HILLS VIA 12TH AVE S,,0,28828,16737,1,1
17,1,270223,GREEN HILLS VIA 12TH AVE S,,0,28912,16737,1,1
17,1,270224,GREEN HILLS VIA 12TH AVE S,,0,28820,16737,1,1
17,1,270225,GREEN HILLS VIA 12TH AVE S,,0,28822,16737,1,1
17,1,270226,GREEN HILLS VIA 12TH AVE S,,0,28825,16737,1,1
17,1,270227,GREEN HILLS VIA 12TH AVE S,,0,28819,16737,1,1
17,1,265012,GREEN HILLS VIA 12TH AVE S,,0,28821,16737,1,1
17,1,265013,GREEN HILLS VIA 12TH AVE S,,0,28820,16737,1,1
17,1,265014,GREEN HILLS VIA 12TH AVE S,,0,28819,16737,1,1
17,1,265015,GREEN HILLS VIA 12TH AVE S,,0,28820,16737,1,1
17,1,265016,GREEN HILLS VIA 12TH AVE S,,0,28819,16737,1,1
17,1,265017,GREEN HILLS VIA 12TH AVE S,,0,28820,16737,1,1
17,1,270641,DOWNTOWN VIA 12TH AVE S,,1,28822,16738,1,1
17,1,265021,DOWNTOWN VIA 12TH AVE S,,1,28819,16738,1,1
17,1,270170,DOWNTOWN VIA 12TH AVE S,,1,28821,16738,1,1
17,1,270171,DOWNTOWN VIA 12TH AVE S,,1,28823,16738,1,1
17,1,270172,DOWNTOWN VIA 12TH AVE S,,1,28820,16738,1,1
17,1,270173,DOWNTOWN VIA 12TH AVE S,,1,28822,16738,1,1
17,1,270174,DOWNTOWN VIA 12TH AVE S,,1,28824,16738,1,1
17,1,270175,DOWNTOWN VIA 12TH AVE S,,1,28819,16738,1,1
17,1,270176,DOWNTOWN VIA 12TH AVE S,,1,28821,16738,1,1
17,1,270177,DOWNTOWN VIA 12TH AVE S,,1,28823,16738,1,1
17,1,265024,DOWNTOWN VIA 12TH AVE S,,1,28820,16738,1,1
17,1,265038,DOWNTOWN VIA 12TH AVE S,,1,28822,16738,1,1
17,1,265025,DOWNTOWN VIA 12TH AVE S,,1,28819,16738,1,1
17,1,265039,DOWNTOWN VIA 12TH AVE S,,1,28821,16738,1,1
17,1,265026,DOWNTOWN VIA 12TH AVE S,,1,28820,16738,1,1
17,1,265040,DOWNTOWN VIA 12TH AVE S,,1,28822,16738,1,1
17,1,265027,DOWNTOWN VIA 12TH AVE S,,1,28819,16738,1,1
17,1,265041,DOWNTOWN VIA 12TH AVE S,,1,28821,16738,1,1
17,1,265028,DOWNTOWN VIA 12TH AVE S,,1,28820,16738,1,1
17,1,265042,DOWNTOWN VIA 12TH AVE S,,1,28822,16738,1,1
17,1,265029,DOWNTOWN VIA 12TH AVE S,,1,28825,16738,1,1
17,1,270178,DOWNTOWN VIA 12TH AVE S,,1,28819,16738,1,1
17,1,270179,DOWNTOWN VIA 12TH AVE S,,1,28821,16738,1,1
17,1,270180,DOWNTOWN VIA 12TH AVE S,,1,28828,16738,1,1
17,1,270181,DOWNTOWN VIA 12TH AVE S,,1,28912,16738,1,1
17,1,270182,DOWNTOWN VIA 12TH AVE S,,1,28820,16738,1,1
17,1,270183,DOWNTOWN VIA 12TH AVE S,,1,28822,16738,1,1
17,1,270184,DOWNTOWN VIA 12TH AVE S,,1,28825,16738,1,1
17,1,270185,DOWNTOWN VIA 12TH AVE S,,1,28819,16738,1,1
17,1,270186,DOWNTOWN VIA 12TH AVE S,,1,28821,16738,1,1
17,1,270187,DOWNTOWN VIA 12TH AVE S,,1,28828,16738,1,1
17,1,270188,DOWNTOWN VIA 12TH AVE S,,1,28912,16738,1,1
17,1,265033,DOWNTOWN VIA 12TH AVE S,,1,28820,16738,1,1
17,1,265034,DOWNTOWN VIA 12TH AVE S,,1,28819,16738,1,1
17,1,265035,DOWNTOWN VIA 12TH AVE S,,1,28820,16738,1,1
17,1,265036,DOWNTOWN VIA 12TH AVE S,,1,28819,16738,1,1
17,1,265037,DOWNTOWN VIA 12TH AVE S,,1,28820,16738,1,1
17,1,265050,DOWNTOWN VIA 12TH AVE S,,1,28819,16738,1,1
18,1,265142,AIRPORT VIA I-40,,0,28284,16739,1,1
18,1,265143,AIRPORT VIA ELM HILL,,0,28284,16740,1,1
18,1,265144,AIRPORT VIA ELM HILL,,0,28285,16740,1,1
18,1,265145,AIRPORT VIA ELM HILL,,0,28284,16741,1,1
18,1,265146,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265147,AIRPORT VIA ELM HILL,,0,28284,16741,1,1
18,1,265148,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265149,AIRPORT VIA ELM HILL,,0,28284,16741,1,1
18,1,265150,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265151,AIRPORT VIA ELM HILL,,0,28284,16741,1,1
18,1,265152,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265159,AIRPORT VIA ELM HILL,,0,28284,16741,1,1
18,1,265160,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265161,AIRPORT VIA ELM HILL,,0,28284,16741,1,1
18,1,265162,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265163,AIRPORT VIA ELM HILL,,0,28284,16741,1,1
18,1,265153,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265154,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265155,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265156,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265157,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265158,AIRPORT VIA ELM HILL,,0,28285,16741,1,1
18,1,265179,DOWNTOWN VIA ELM HILL,,1,28284,16744,1,1
18,1,265164,DOWNTOWN VIA ELM HILL,,1,28284,16744,1,1
18,1,265165,DOWNTOWN VIA ELM HILL,,1,28285,16744,1,1
18,1,265166,DOWNTOWN VIA ELM HILL,,1,28284,16744,1,1
18,1,265167,DOWNTOWN VIA ELM HILL,,1,28285,16744,1,1
18,1,265168,DOWNTOWN VIA ELM HILL,,1,28284,16744,1,1
18,1,265169,DOWNTOWN VIA ELM HILL,,1,28285,16744,1,1
18,1,265170,DOWNTOWN VIA ELM HILL,,1,28284,16744,1,1
18,1,265171,DOWNTOWN VIA ELM HILL,,1,28285,16744,1,1
18,1,265172,DOWNTOWN VIA ELM HILL,,1,28284,16744,1,1
18,1,265173,DOWNTOWN VIA ELM HILL,,1,28285,16742,1,1
18,1,265180,DOWNTOWN VIA ELM HILL,,1,28284,16742,1,1
18,1,265181,DOWNTOWN VIA ELM HILL,,1,28285,16742,1,1
18,1,265182,DOWNTOWN VIA ELM HILL,,1,28284,16742,1,1
18,1,265183,DOWNTOWN VIA ELM HILL,,1,28285,16742,1,1
18,1,265184,DOWNTOWN VIA ELM HILL,,1,28284,16744,1,1
18,1,265174,DOWNTOWN EXPRESS,,1,28285,16743,1,1
18,1,265175,DOWNTOWN EXPRESS,,1,28285,16743,1,1
18,1,265176,DOWNTOWN EXPRESS,,1,28285,16743,1,1
18,1,265177,DOWNTOWN EXPRESS,,1,28285,16743,1,1
18,1,265178,DOWNTOWN EXPRESS,,1,28285,16743,1,1
18,1,265185,DOWNTOWN EXPRESS,,1,28285,16743,1,1
19,1,265287,DOWNTOWN,,0,28792,16745,1,1
19,1,265260,DOWNTOWN,,0,28793,16745,1,1
19,1,265261,DOWNTOWN,,0,28791,16745,1,1
19,1,269867,DOWNTOWN,,0,28792,16745,1,1
19,1001,265262,DOWNTOWN,,0,28793,16745,1,1
19,901,265286,DOWNTOWN,,0,28793,16746,1,1
19,1,269868,DOWNTOWN,,0,28798,16745,1,1
19,1,265263,DOWNTOWN,,0,28791,16745,1,1
19,1,269869,DOWNTOWN,,0,28792,16745,1,1
19,1,265264,DOWNTOWN,,0,28793,16745,1,1
19,1,269870,DOWNTOWN,,0,28798,16745,1,1
19,1,265265,DOWNTOWN,,0,28791,16745,1,1
19,1,269875,DOWNTOWN,,0,28792,16745,1,1
19,1,269876,DOWNTOWN,,0,28793,16745,1,1
19,1,269877,DOWNTOWN,,0,28791,16745,1,1
19,1,269878,DOWNTOWN,,0,28792,16745,1,1
19,1,269879,DOWNTOWN,,0,28793,16745,1,1
19,1,269880,DOWNTOWN,,0,28791,16745,1,1
19,1,269881,DOWNTOWN,,0,28792,16745,1,1
19,1,269882,DOWNTOWN,,0,28793,16745,1,1
19,1,269883,DOWNTOWN,,0,28791,16745,1,1
19,1,269884,DOWNTOWN,,0,28792,16745,1,1
19,1,269885,DOWNTOWN,,0,28793,16745,1,1
19,1,269886,DOWNTOWN,,0,28791,16745,1,1
19,1,269887,DOWNTOWN,,0,28792,16745,1,1
19,1,265275,DOWNTOWN,,0,28793,16745,1,1
19,1,269871,DOWNTOWN,,0,28797,16745,1,1
19,1,265276,DOWNTOWN,,0,28791,16745,1,1
19,1,269872,DOWNTOWN,,0,28792,16745,1,1
19,1,265277,DOWNTOWN,,0,28793,16745,1,1
19,1,269873,DOWNTOWN,,0,28797,16745,1,1
19,1,265278,DOWNTOWN,,0,28791,16745,1,1
19,1,269874,DOWNTOWN,,0,28792,16745,1,1
19,1,265279,DOWNTOWN,,0,28793,16745,1,1
19,1,265280,DOWNTOWN,,0,28791,16745,1,1
19,1,265281,DOWNTOWN,,0,28793,16745,1,1
19,1,265282,DOWNTOWN,,0,28791,16745,1,1
19,1,265283,DOWNTOWN,,0,28793,16745,1,1
19,1,265284,DOWNTOWN,,0,28791,16745,1,1
19,1,265285,DOWNTOWN,,0,28793,16745,1,1
19,1,265288,DOWNTOWN,,0,28793,16745,1,1
19,1,265316,THE NATIONS,,1,28792,16748,1,1
19,1,265289,THE NATIONS,,1,28793,16748,1,1
19,1001,265290,THE NATIONS,,1,28791,16748,1,1
19,901,265315,THE NATIONS,,1,28791,16747,1,1
19,1,269888,THE NATIONS,,1,28792,16748,1,1
19,1,265291,THE NATIONS,,1,28793,16748,1,1
19,1,269889,THE NATIONS,,1,28798,16748,1,1
19,1,265292,THE NATIONS,,1,28791,16748,1,1
19,1,269913,THE NATIONS,,1,28792,16748,1,1
19,1,265293,THE NATIONS,,1,28793,16748,1,1
19,1,269891,THE NATIONS,,1,28791,16748,1,1
19,1,269892,THE NATIONS,,1,28792,16748,1,1
19,1,269893,THE NATIONS,,1,28793,16748,1,1
19,1,269894,THE NATIONS,,1,28791,16748,1,1
19,1,269895,THE NATIONS,,1,28792,16748,1,1
19,1,269896,THE NATIONS,,1,28793,16748,1,1
19,1,269897,THE NATIONS,,1,28791,16748,1,1
19,1,269898,THE NATIONS,,1,28792,16748,1,1
19,1,269899,THE NATIONS,,1,28793,16748,1,1
19,1,269900,THE NATIONS,,1,28791,16748,1,1
19,1,269901,THE NATIONS,,1,28792,16748,1,1
19,1,269902,THE NATIONS,,1,28793,16748,1,1
19,1,269903,THE NATIONS,,1,28791,16748,1,1
19,1,269904,THE NATIONS,,1,28792,16748,1,1
19,1,269905,THE NATIONS,,1,28793,16748,1,1
19,1,269906,THE NATIONS,,1,28797,16748,1,1
19,1,269907,THE NATIONS,,1,28791,16748,1,1
19,1,269908,THE NATIONS,,1,28792,16748,1,1
19,1,269909,THE NATIONS,,1,28793,16748,1,1
19,1,269910,THE NATIONS,,1,28797,16748,1,1
19,1,269911,THE NATIONS,,1,28791,16748,1,1
19,1,269912,THE NATIONS,,1,28792,16748,1,1
19,1,265308,THE NATIONS,,1,28793,16748,1,1
19,1,265309,THE NATIONS,,1,28791,16748,1,1
19,1,265310,THE NATIONS,,1,28793,16748,1,1
19,1,265311,THE NATIONS,,1,28791,16748,1,1
19,1,265312,THE NATIONS,,1,28793,16748,1,1
19,1,265313,THE NATIONS,,1,28791,16748,1,1
19,1,265314,THE NATIONS,,1,28793,16748,1,1
19,1,265317,THE NATIONS,,1,28793,16748,1,1
23,1,265838,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28321,16768,1,1
23,1,265839,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28320,16768,1,1
23,1,265840,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28319,16768,1,1
23,1,265841,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16768,1,1
23,1,265760,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28321,16766,1,1
23,1,265761,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28320,16766,1,1
23,1,265837,A - DICKERSON WALMART,,0,28319,16767,1,1
23,1,265762,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265793,A - DICKERSON WALMART,,0,28325,16767,1,1
23,1,265763,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28321,16766,1,1
23,1,265794,A - DICKERSON WALMART,,0,28323,16767,1,1
23,1,265764,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28320,16766,1,1
23,1,265795,A - DICKERSON WALMART,,0,28319,16767,1,1
23,1,265765,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28322,16766,1,1
23,1,265796,A - DICKERSON WALMART,,0,28325,16767,1,1
23,1,265766,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265797,A - DICKERSON WALMART,,0,28323,16767,1,1
23,1,265767,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28321,16766,1,1
23,1,265798,A - DICKERSON WALMART,,0,28319,16767,1,1
23,1,265768,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28320,16766,1,1
23,1,265799,A - DICKERSON WALMART,,0,28325,16767,1,1
23,1,265769,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28322,16766,1,1
23,1,265800,A - DICKERSON WALMART,,0,28323,16767,1,1
23,1,265770,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265801,A - DICKERSON WALMART,,0,28319,16767,1,1
23,1,265771,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28321,16766,1,1
23,1,265802,A - DICKERSON WALMART,,0,28325,16767,1,1
23,1,265772,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28320,16766,1,1
23,1,265803,A - DICKERSON WALMART,,0,28323,16767,1,1
23,1,265773,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28322,16766,1,1
23,1,265804,A - DICKERSON WALMART,,0,28319,16767,1,1
23,1,265774,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265805,A - DICKERSON WALMART,,0,28325,16767,1,1
23,1,265775,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28321,16766,1,1
23,1,265806,A - DICKERSON WALMART,,0,28323,16767,1,1
23,1,265776,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28320,16766,1,1
23,1,265807,A - DICKERSON WALMART,,0,28319,16767,1,1
23,1,265777,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28322,16766,1,1
23,1,265808,A - DICKERSON WALMART,,0,28325,16767,1,1
23,1,265778,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265809,A - DICKERSON WALMART,,0,28323,16767,1,1
23,1,265779,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28321,16766,1,1
23,1,265810,A - DICKERSON WALMART,,0,28319,16767,1,1
23,1,265780,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28320,16766,1,1
23,1,265811,A - DICKERSON WALMART,,0,28325,16767,1,1
23,1,265781,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28322,16766,1,1
23,1,265812,A - DICKERSON WALMART,,0,28324,16767,1,1
23,1,265782,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265813,A - DICKERSON WALMART,,0,28323,16767,1,1
23,1,265783,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28321,16766,1,1
23,1,265814,A - DICKERSON WALMART,,0,28319,16767,1,1
23,1,265784,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28320,16766,1,1
23,1,265815,A - DICKERSON WALMART,,0,28324,16767,1,1
23,1,265785,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28322,16766,1,1
23,1,265816,A - DICKERSON WALMART,,0,28323,16767,1,1
23,1,265786,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265817,A - DICKERSON WALMART,,0,28319,16767,1,1
23,1,265787,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28321,16766,1,1
23,1,265818,A - DICKERSON WALMART,,0,28324,16767,1,1
23,1,265788,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28320,16766,1,1
23,1,265819,A - DICKERSON WALMART,,0,28323,16767,1,1
23,1,265789,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28322,16766,1,1
23,1,265820,A - DICKERSON WALMART,,0,28319,16767,1,1
23,1,265790,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265821,A - DICKERSON WALMART,,0,28324,16767,1,1
23,1,265791,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28321,16766,1,1
23,1,265822,A - DICKERSON WALMART,,0,28323,16767,1,1
23,1,265792,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28320,16766,1,1
23,1,265823,A - DICKERSON WALMART,,0,28322,16767,1,1
23,1,265826,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265824,A - DICKERSON WALMART,,0,28321,16767,1,1
23,1,265827,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28322,16766,1,1
23,1,265825,A - DICKERSON WALMART,,0,28320,16767,1,1
23,1,265828,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265832,A - DICKERSON WALMART,,0,28321,16767,1,1
23,1,265835,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28322,16766,1,1
23,1,265833,A - DICKERSON WALMART,,0,28320,16767,1,1
23,1,265836,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265834,A - DICKERSON WALMART,,0,28321,16767,1,1
23,1,265830,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28322,16766,1,1
23,1,265829,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265831,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28321,16766,1,1
23,1,269915,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28322,16766,1,1
23,1,265842,B - WALMART VIA PARKWOOD-CHESAPEAKE,,0,28318,16766,1,1
23,1,265844,DOWNTOWN,,1,28321,16771,1,1
23,1,265845,DOWNTOWN,,1,28320,16771,1,1
23,1,265846,DOWNTOWN,,1,28319,16771,1,1
23,1,265847,DOWNTOWN,,1,28318,16771,1,1
23,1,265848,DOWNTOWN,,1,28325,16771,1,1
23,1,265849,DOWNTOWN,,1,28321,16771,1,1
23,1,265850,DOWNTOWN,,1,28323,16771,1,1
23,1,265851,DOWNTOWN,,1,28320,16771,1,1
23,1,265852,DOWNTOWN,,1,28319,16771,1,1
23,1,265853,DOWNTOWN,,1,28322,16771,1,1
23,1,265854,DOWNTOWN,,1,28325,16771,1,1
23,1,265855,DOWNTOWN,,1,28318,16771,1,1
23,1,265856,DOWNTOWN,,1,28323,16771,1,1
23,1,265857,DOWNTOWN,,1,28321,16771,1,1
23,1,265858,DOWNTOWN,,1,28319,16771,1,1
23,1,265859,DOWNTOWN,,1,28320,16771,1,1
23,1,265860,DOWNTOWN,,1,28325,16771,1,1
23,1,265861,DOWNTOWN,,1,28322,16771,1,1
23,1,265862,DOWNTOWN,,1,28323,16771,1,1
23,1,265863,DOWNTOWN,,1,28318,16771,1,1
23,1,265864,DOWNTOWN,,1,28319,16771,1,1
23,1,265865,DOWNTOWN,,1,28321,16771,1,1
23,1,265866,DOWNTOWN,,1,28325,16771,1,1
23,1,265867,DOWNTOWN,,1,28320,16771,1,1
23,1,265868,DOWNTOWN,,1,28323,16771,1,1
23,1,265869,DOWNTOWN,,1,28322,16771,1,1
23,1,265870,DOWNTOWN,,1,28319,16771,1,1
23,1,265871,DOWNTOWN,,1,28318,16771,1,1
23,1,265872,DOWNTOWN,,1,28325,16771,1,1
23,1,265873,DOWNTOWN,,1,28321,16771,1,1
23,1,265874,DOWNTOWN,,1,28323,16771,1,1
23,1,265875,DOWNTOWN,,1,28320,16771,1,1
23,1,265876,DOWNTOWN,,1,28319,16771,1,1
23,1,265877,DOWNTOWN,,1,28322,16771,1,1
23,1,265878,DOWNTOWN,,1,28325,16771,1,1
23,1,265879,DOWNTOWN,,1,28318,16771,1,1
23,1,265880,DOWNTOWN,,1,28323,16771,1,1
23,1,265881,DOWNTOWN,,1,28321,16771,1,1
23,1,265882,DOWNTOWN,,1,28319,16771,1,1
23,1,265883,DOWNTOWN,,1,28320,16771,1,1
23,1,265884,DOWNTOWN,,1,28325,16771,1,1
23,1,265885,DOWNTOWN,,1,28322,16771,1,1
23,1,265886,DOWNTOWN,,1,28324,16771,1,1
23,1,265887,DOWNTOWN,,1,28318,16771,1,1
23,1,265888,DOWNTOWN,,1,28323,16771,1,1
23,1,265889,DOWNTOWN,,1,28321,16771,1,1
23,1,265890,DOWNTOWN,,1,28319,16771,1,1
23,1,265891,DOWNTOWN,,1,28320,16771,1,1
23,1,265892,DOWNTOWN,,1,28324,16771,1,1
23,1,265893,DOWNTOWN,,1,28322,16771,1,1
23,1,265894,DOWNTOWN,,1,28323,16771,1,1
23,1,265895,DOWNTOWN,,1,28318,16771,1,1
23,1,265896,DOWNTOWN,,1,28319,16771,1,1
23,1,265897,DOWNTOWN,,1,28321,16771,1,1
23,1,265898,DOWNTOWN,,1,28324,16771,1,1
23,1,265899,DOWNTOWN,,1,28320,16771,1,1
23,1,265900,DOWNTOWN,,1,28323,16771,1,1
23,1,265901,DOWNTOWN,,1,28322,16771,1,1
23,1,265902,DOWNTOWN,,1,28319,16771,1,1
23,1,265903,DOWNTOWN,,1,28318,16771,1,1
23,1,265904,DOWNTOWN,,1,28324,16771,1,1
23,1,265905,DOWNTOWN,,1,28321,16771,1,1
23,1,265906,DOWNTOWN,,1,28323,16771,1,1
23,1,265907,DOWNTOWN,,1,28320,16771,1,1
23,1,265908,DOWNTOWN,,1,28322,16771,1,1
23,1,265909,DOWNTOWN,,1,28318,16771,1,1
23,1,265910,DOWNTOWN,,1,28321,16771,1,1
23,1,265911,DOWNTOWN,,1,28322,16771,1,1
23,1,265912,DOWNTOWN,,1,28320,16771,1,1
23,1,265913,DOWNTOWN,,1,28318,16771,1,1
23,1,265917,DOWNTOWN,,1,28321,16771,1,1
23,1,265918,DOWNTOWN,,1,28322,16771,1,1
23,1,265919,DOWNTOWN,,1,28320,16771,1,1
23,1,265920,DOWNTOWN,,1,28318,16771,1,1
23,1,265921,DOWNTOWN,,1,28321,16771,1,1
