service_id,date,exception_type
2024_08_12-DX-MVS-Weekday-001,20240902,2
2024_08_12-DX-MVS-Weekday-001,20241128,2
2024_08_12-DX-MVS-Weekday-001,20241225,2
2024_08_12-DX-MVS-Weekday-001,20250101,2
2024_08_12-SU-MVS-Sunday-001,20240902,1
2024_08_12-SU-MVS-Sunday-001,20241128,1
2024_08_12-SU-MVS-Sunday-001,20241225,1
2024_08_12-SU-MVS-Sunday-001,20250101,1
